拾,shi2/she4/jie4,S
时,shi2,S
什,shen2/shi2,S
食,shi2/si4/yi4,S
蚀,shi2,S
实,shi2,S
识,shi4/shi2/zhi4,S
史,shi3,S
矢,shi3,S
使,shi3,S
屎,shi3/xi1,S
驶,shi3,S
始,shi3,S
式,shi4/te4,S
示,shi4/qi2/zhi4/shi2,S
士,shi4,S
世,shi4,S
柿,shi4,S
事,shi4/zi4,S
拭,shi4,S
誓,shi4,S
逝,shi4,S
势,shi4,S
是,shi4/ti2,S
嗜,shi4,S
噬,shi4,S
适,shi4/kuo4,S
仕,shi4,S
侍,shi4,S
释,shi4,S
饰,shi4,S
氏,shi4/zhi1/jing1,S
市,shi4/fu2,S
恃,shi4/zhi4,S
室,shi4,S
视,shi4,S
试,shi4,S
收,shou1,S
手,shou3,S
首,shou3,S
守,shou3/shou4,S
寿,shou4,S
授,shou4,S
售,shou4/shu2,S
受,shou4/dao4,S
瘦,shou4,S
兽,shou4,S
蔬,shu1/shu3,S
枢,shu1,S
梳,shu1,S
殊,shu1,S
抒,shu1,S
输,shu1,S
叔,shu1,S
舒,shu1/yu4,S
淑,shu1/chu4,S
疏,shu1,S
书,shu1,S
赎,shu2,S
孰,shu2,S
熟,shu2/shou2,S
薯,shu3,S
暑,shu3,S
曙,shu3,S
署,shu3,S
蜀,shu3,S
黍,shu3,S
鼠,shu3,S
属,shu3/zhu3,S
术,shu4/shu2/zhu2,S
述,shu4,S
树,shu4,S
束,shu4,S
戍,shu4,S
竖,shu4,S
墅,shu4/ye3,S
庶,shu4/zhu4/zhe1,S
数,shu4/shu3/shuo4,S
漱,shu4,S
恕,shu4,S
刷,shua1/shua4,S
耍,shua3,S
摔,shuai1,S
衰,shuai1/suo1/cui1,S
甩,shuai3,S
帅,shuai4,S
栓,shuan1/shuan4/quan2,S
拴,shuan1/quan2,S
霜,shuang1,S
双,shuang1,S
爽,shuang3/shuang1,S
谁,shei2/shui2,S
水,shui3,S
睡,shui4,S
税,shui4/tuo1/tui4/tuan4,S
吮,shun3,S
瞬,shun4,S
顺,shun4,S
舜,shun4,S
说,shuo1/shui4/yue4,S
硕,shuo4,S
朔,shuo4,S
烁,shuo4,S
斯,si1/shi3,S
撕,si1/xi1,S
嘶,si1,S
思,si1/sai1,S
私,si1,S
司,si1/ci2/si4,S
丝,si1,S
死,si3,S
肆,si4/ti4,S
寺,si4/shi4,S
嗣,si4,S
四,si4,S
伺,ci4/si4,C
似,shi4/si4,S
饲,si4,S
巳,si4/yi3,S
松,song1,S
耸,song3,S
怂,song3,S
颂,song4,S
送,song4,S
宋,song4,S
讼,song4,S
诵,song4,S
搜,sou1/xiao1/sou4/shao3,S
艘,sou1,S
擞,sou3/sou4,S
嗽,sou4/shuo4/shu4,S
苏,su1,S
酥,su1,S
俗,su2,S
素,su4,S
速,su4,S
粟,su4,S
僳,su4,S
塑,su4,S
溯,su4/shuo4,S
宿,su4/xiu4/xiu3/qi1,S
诉,su4,S
肃,su4,S
酸,suan1,S
蒜,suan4,S
算,suan4,S
虽,sui1,S
隋,sui2/duo4/tuo3/tuo1,S
随,sui2,S
绥,sui2,S
髓,sui3,S
碎,sui4,S
岁,sui4,S
穗,sui4/dian4,S
遂,sui4/sui2,S
隧,sui4/zhui4,S
祟,sui4,S
孙,sun1,S
损,sun3,S
笋,sun3,S
蓑,suo1/sui1,S
梭,suo1/xun4,S
唆,suo1/shua4,S
缩,suo1/su4,S
琐,suo3,S
索,suo3,S
锁,suo3,S
所,suo3,S
塌,ta1/da1,T
他,ta1/tuo2,T
它,ta1/tuo2/yi2,T
她,ta1/jie3/chi2,T
塔,ta3/da1/da,T
獭,ta3,T
挞,ta4,T
蹋,ta4,T
踏,ta4/ta1,T
胎,tai1,T
苔,tai2/tai1,T
抬,tai2/chi1,T
台,tai2/yi2/si4/tai1,T
泰,tai4,T
酞,tai4,T
太,tai4/ta1,T
态,tai4,T
汰,tai4,T
坍,tan1,T
摊,tan1,T
贪,tan1,T
瘫,tan1,T
滩,tan1,T
坛,tan2,T
檀,tan2/shan4,T
痰,tan2,T
潭,tan2/xun2/yin3/dan4,T
谭,tan2,T
谈,tan2,T
坦,tan3,T
毯,tan3,T
袒,tan3/zhan4,T
碳,tan4,T
探,tan4/xian2,T
叹,tan4/yi3/you4,T
炭,tan4,T
汤,tang1/shang1,T
塘,tang2,T
搪,tang2,T
堂,tang2,T
棠,tang2,T
膛,tang2/tang1,T
唐,tang2,T
糖,tang2,T
倘,tang3/chang2,T
躺,tang3/tang4,T
淌,tang3/chang4/chang3,T
趟,tang4/zheng1/zheng4/cheng2/tang1,T
烫,tang4,T
掏,tao1/tao2,T
涛,tao1,T
滔,tao1,T
绦,tao1,T
萄,tao2,T
桃,tao2/tiao1/zhao4,T
逃,tao2,T
淘,tao2,T
陶,tao2/yao2/dao4,T
讨,tao3,T
套,tao4/tao3,T
特,te4,T
藤,teng2,T
腾,teng2,T
疼,teng2,T
誊,teng2,T
梯,ti1/ti2,T
剔,ti1/ti4,T
踢,ti1/die2,T
锑,ti1,T
提,ti2/chi2/shi2/di3/di1,T
题,ti2,T
蹄,ti2/di4,T
啼,ti2,T
体,ti3/ben4/cui4/ti1,T
替,ti4,T
嚏,ti4,T
惕,ti4,T
涕,ti4,T
剃,ti4,T
屉,ti4,T
天,tian1,T
添,tian1/tian4,T
填,tian2/tian3/chen2/zhen4,T
田,tian2,T
甜,tian2,T
恬,tian2,T
舔,tian3/tan1,T
腆,tian3,T
挑,tiao1/tiao3/tao2/diao4/tiao2/tiao,T
条,tiao2,T
迢,tiao2,T
眺,tiao4,T
跳,tiao4/diao4/tao2,T
贴,tie1,T
铁,tie3,T
帖,tie1/tie4/tie3,T
厅,ting1,T
听,ting1/yin3/yi2,T
烃,ting1,T
汀,ting1/ting4/ding4,T
廷,ting2,T
停,ting2,T
亭,ting2,T
庭,ting2,T
挺,ting3/ting2,T
艇,ting3,T
通,tong1/tong4,T
桐,tong2/tong1/dong4,T
酮,tong2/dong4/chong2,T
瞳,tong2,T
同,tong2/tong4,T
铜,tong2,T
彤,tong2,T
童,tong2/zhong1,T
桶,tong3,T
捅,tong3,T
筒,tong3/dong4/tong2,T
统,tong3,T
痛,tong4,T
偷,tou1,T
投,tou2/dou4,T
头,tou2/tou,T
透,tou4/shu1,T
凸,tu1,T
秃,tu1,T
突,tu1,T
图,tu2,T
徒,tu2,T
途,tu2,T
涂,tu2/chu2/ye2,T
屠,tu2,T
土,tu3/du4/cha3/tu2,T
吐,tu3/tu4,T
兔,tu4/tu2/chan1,T
湍,tuan1/zhuan1,T
团,tuan2/qiu2,T
推,tui1,T
颓,tui2,T
腿,tui3,T
蜕,tui4/yue4,T
褪,tui4/tun4,T
退,tui4,T
吞,tun1/tian1,T
屯,tun2/zhun1,T
臀,tun2,T
拖,tuo1/chi3,T
托,tuo1,T
脱,tuo1/tui4,T
鸵,tuo2,T
陀,tuo2/duo4,T
驮,tuo2/duo4,T
驼,tuo2,T
椭,tuo3,T
妥,tuo3,T
拓,ta4/zhi2/tuo4,T
唾,tuo4,T
挖,wa1,W
哇,wa/wa1/gui1/hua2/wa2,W
蛙,wa1/jue2,W
洼,wa1/gui1,W
娃,wa2/wa1/gui4,W
瓦,wa3/wa4,W
袜,wa4/mo4,W
歪,wai1/wai3,W
外,wai4,W
豌,wan1,W
弯,wan1,W
湾,wan1,W
玩,wan2,W
顽,wan2,W
丸,wan2,W
烷,wan2,W
完,wan2/kuan1,W
碗,wan3,W
挽,wan3,W
晚,wan3,W
皖,wan3/huan4,W
惋,wan3/li4,W
宛,wan3/yuan1/yun3/yu4,W
婉,wan3,W
万,wan4/mo4,W
腕,wan4,W
汪,wang1/wang3/hong2,W
王,wang2/wang4/yu4,W
亡,wang2/wu2,W
枉,wang3/kuang2,W
网,wang3,W
往,wang3/wang4,W
旺,wang4,W
望,wang4,W
忘,wang4/wang2,W
妄,wang4/wang2,W
威,wei1,W
巍,wei1,W
微,wei1,W
危,wei1,W
韦,wei2,W
违,wei2,W
桅,wei2/gui3,W
围,wei2,W
唯,wei2/wei3,W
惟,wei2/wei3,W
为,wei4/wei2,W
潍,wei2,W
维,wei2,W
苇,wei3,W
萎,wei1/wei4/wei3,W
委,wei3/wei1/wei4,W
伟,wei3,W
伪,wei3,W
尾,wei3/yi3,W
纬,wei3,W
未,wei4,W
蔚,wei4/yu4,W
味,wei4/mei4,W
畏,wei4/wei1/wei3,W
胃,wei4,W
喂,wei4,W
魏,wei4/wei2/wei1,W
位,wei4/li4,W
渭,wei4,W
谓,wei4,W
尉,wei4/yu4/yun4,W
慰,wei4,W
卫,wei4,W
瘟,wen1/wo4/yun1,W
温,wen1/yun4,W
蚊,wen2,W
文,wen2,W
闻,wen2,W
纹,wen2/wen4,W
吻,wen3,W
稳,wen3,W
紊,wen3/wen4,W
问,wen4,W
嗡,weng1/weng3,W
翁,weng1/weng3,W
瓮,weng4,W
挝,wo1/zhua1,W
蜗,wo1,W
涡,wo1/guo1,W
窝,wo1,W
我,wo3,W
斡,wo4/guan3,W
卧,wo4,W
握,wo4/ou4,W
沃,wo4,W
巫,wu1,W
呜,wu1,W
钨,wu1,W
乌,wu1/wu4,W
污,wu1,W
诬,wu1,W
屋,wu1,W
无,wu2/mo2,W
芜,wu2,W
梧,wu2/wu4/yu3,W
吾,wu2/yu2/ya2,W
吴,wu2/tun1,W
毋,wu2/mou2,W
武,wu3,W
五,wu3,W
捂,wu3/wu2,W
午,wu3,W
舞,wu3,W
伍,wu3,W
侮,wu3,W
坞,wu4,W
戊,wu4,W
雾,wu4,W
晤,wu4,W
物,wu4,W
勿,wu4/mo4,W
务,wu4,W
悟,wu4,W
误,wu4,W
昔,xi1/cuo4,X
熙,xi1/yi2,X
析,xi1/si1,X
西,xi1,X
硒,xi1,X
矽,xi4/xi1,X
晰,xi1,X
嘻,xi1,X
吸,xi1,X
锡,xi1,X
牺,xi1,X
稀,xi1,X
息,xi1,X
希,xi1,X
悉,xi1,X
膝,xi1,X
夕,xi1/yi4,X
惜,xi1,X
熄,xi1,X
烯,xi1,X
溪,xi1/qi1,X
汐,xi1,X
犀,xi1,X
檄,xi2,X
袭,xi2,X
席,xi2,X
习,xi2,X
媳,xi2,X
喜,xi3/xi1/chi4,X
铣,xi3/xian3,X
洗,xi3/xian3,X
系,xi4/ji4,X
隙,xi4,X
戏,xi4/hu1,X
细,xi4,X
瞎,xia1,X
虾,xia1/ha2,X
匣,xia2,X
霞,xia2,X
辖,xia2,X
暇,xia2/xia4/jia3,X
峡,xia2,X
侠,xia2,X
狭,xia2,X
下,xia4,X
厦,sha4/xia4,S
夏,xia4/jia3,X
吓,xia4/ha4/he4,X
掀,xian1/hen2,X
锨,xian1,X
先,xian1,X
仙,xian1/xian3,X
鲜,xian1/xian3,X
纤,xian1/qian4,X
咸,xian2/jian3/jian1,X
贤,xian2,X
衔,xian2,X
舷,xian2,X
闲,xian2,X
涎,xian2/yan4/dian4,X
弦,xian2,X
嫌,xian2,X
显,xian3,X
险,xian3,X
现,xian4,X
献,xian4,X
县,xian4,X
腺,xian4,X
馅,xian4,X
羡,xian4/yan2/yi2,X
宪,xian4/xiong4,X
陷,xian4,X
限,xian4/wen3,X
线,xian4,X
相,xiang1/xiang4,X
厢,xiang1,X
镶,xiang1,X
香,xiang1,X
箱,xiang1,X
襄,xiang1,X
湘,xiang1,X
乡,xiang1,X
翔,xiang2,X
祥,xiang2,X
详,xiang2,X
想,xiang3,X
响,xiang3,X
享,xiang3,X
项,xiang4,X
巷,xiang4/hang4,X
橡,xiang4,X
像,xiang4,X
向,xiang4,X
象,xiang4,X
萧,xiao1,X
硝,xiao1/qiao4,X
霄,xiao1/xiao4,X
削,xue1/qiao4/xiao1/shao4,X
哮,xiao1/xiao4/xue1,X
嚣,xiao1/ao2,X
销,xiao1,X
消,xiao1,X
宵,xiao1,X
淆,xiao2,X
晓,xiao3,X
小,xiao3,X
孝,xiao4,X
校,xiao4/jiao4/jiao3/qiao1,X
肖,xiao4/xiao1,X
啸,xiao4,X
笑,xiao4,X
效,xiao4,X
楔,xie1,X
些,xie1/suo4/suo1,X
歇,xie1/ya4,X
蝎,xie1/he2,X
鞋,xie2/wa1,X
协,xie2,X
挟,xie2/jia1,X
携,xie2,X
邪,xie2/ya2/ye2/xu2/she2,X
斜,xie2/xia2/cha2/ye2,X
胁,xie2,X
谐,xie2,X
写,xie3/xie4,X
械,xie4,X
卸,xie4,X
蟹,xie4,X
懈,xie4,X
泄,xie4/yi4,X
泻,xie4,X
谢,xie4,X
屑,xie4,X
薪,xin1,X
芯,xin1/xin4,X
锌,xin1,X
欣,xin1,X
辛,xin1,X
新,xin1,X
忻,xin1,X
心,xin1,X
信,xin4/shen1,X
衅,xin4,X
星,xing1,X
腥,xing1,X
猩,xing1,X
惺,xing1,X
兴,xing4/xing1,X
刑,xing2,X
型,xing2,X
形,xing2,X
邢,xing2/geng3,X
行,xing2/hang2/xing4/hang4/heng2,X
醒,xing3/cheng2/jing1,X
幸,xing4/nie4,X
杏,xing4,X
性,xing4,X
姓,xing4/sheng1,X
兄,xiong1/kuang4,X
凶,xiong1,X
胸,xiong1,X
匈,xiong1,X
汹,xiong1,X
雄,xiong2,X
熊,xiong2,X
休,xiu1/xu4,X
修,xiu1,X
羞,xiu1,X
朽,xiu3,X
嗅,xiu4/xu4,X
锈,xiu4,X
秀,xiu4,X
袖,xiu4,X
绣,xiu4,X
墟,xu1,X
戌,xu1/qu,X
需,xu1/nuo4/ru2/ruan3,X
虚,xu1,X
嘘,xu1/shi1,X
须,xu1,X
徐,xu2,X
许,xu3/hao4,X
蓄,xu4,X
酗,xu4,X
叙,xu4,X
旭,xu4,X
序,xu4,X
畜,chu4/xu4,C
恤,xu4,X
絮,xu4/chu4/nv4/na4,X
婿,xu4,X
绪,xu4,X
续,xu4,X
轩,xuan1,X
喧,xuan1/xuan3,X
宣,xuan1,X
悬,xuan2,X
旋,xuan2/xuan4,X
玄,xuan2/xuan4,X
选,xuan3,X
癣,xuan3,X
眩,xuan4/huan4/juan4,X
绚,xuan4,X
靴,xue1,X
薛,xue1,X
学,xue2,X
穴,xue2/jue2,X
雪,xue3,X
血,xue4/xie3,X
勋,xun1,X
熏,xun1/xun4,X
循,xun2,X
旬,xun2/jun1,X
询,xun2,X
寻,xun2/xin2,X
驯,xun2,X
巡,xun2/yan2/shun4,X
殉,xun4,X
汛,xun4,X
训,xun4,X
讯,xun4,X
逊,xun4,X
迅,xun4,X
压,ya1/ya4,Y
押,ya1/xia2/jia3,Y
鸦,ya1,Y
鸭,ya1,Y
呀,ya/xia1/ya1,Y
丫,ya1,Y
芽,ya2,Y
牙,ya2/ya4,Y
蚜,ya2,Y
崖,ya2,Y
衙,ya2/yu2/yu4,Y
涯,ya2,Y
雅,ya3/ya1/ya2,Y
哑,ya3/ya1,Y
亚,ya4,Y
讶,ya4,Y
焉,yan1/yi2,Y
咽,yan4/yan1/ye4/yuan1,Y
阉,yan1,Y
烟,yan1/yin1,Y
淹,yan1/yan3,Y
盐,yan2,Y
严,yan2,Y
研,yan2/yan4/xing2,Y
蜒,yan2/yan4/dan4,Y
岩,yan2,Y
延,yan2,Y
言,yan2/yan4/yin2,Y
颜,yan2,Y
阎,yan2,Y
炎,yan2/yan4/tan2,Y
沿,yan2/yan3/yan4,Y
奄,yan3/yan1,Y
掩,yan3/yan4,Y
眼,yan3/wen3,Y
衍,yan3/yan2,Y
演,yan3/yan4,Y
艳,yan4,Y
堰,yan4,Y
燕,yan4/yan1,Y
厌,yan4,Y
砚,yan4,Y
雁,yan4,Y
唁,yan4,Y
彦,yan4/pan2,Y
焰,yan4,Y
宴,yan4,Y
谚,yan4,Y
验,yan4,Y
殃,yang1,Y
央,yang1/ying1,Y
鸯,yang1,Y
秧,yang1,Y
杨,yang2,Y
扬,yang2,Y
佯,yang2,Y
疡,yang2,Y
羊,yang2,Y
洋,yang2/xiang2/yang3,Y
阳,yang2,Y
氧,yang3,Y
仰,yang3/ang2,Y
痒,yang3/yang2,Y
养,yang3,Y
样,yang4/yang2,Y
漾,yang4,Y
邀,yao1,Y
腰,yao1,Y
妖,yao1/jiao3,Y
瑶,yao2,Y
摇,yao2,Y
尧,yao2,Y
遥,yao2,Y
窑,yao2,Y
谣,yao2,Y
姚,yao2/tiao4/tao2/yao4,Y
咬,yao3/jiao1/yao1/jiao3,Y
舀,yao3,Y
药,yao4,Y
要,yao4/yao1/yao3,Y
耀,yao4,Y
椰,ye1,Y
噎,ye1/yi4/sha4,Y
耶,ye2/xie2/ye1,Y
爷,ye2,Y
野,ye3/shu4,Y
冶,ye3,Y
也,ye3/yi2,Y
页,ye4,Y
掖,ye1/ye4,Y
业,ye4,Y
叶,ye4/xie2,Y
曳,ye4,Y
腋,ye4,Y
夜,ye4,Y
液,ye4/shi4,Y
一,yi1/yi2/yi4,Y
壹,yi1/yin1,Y
医,yi1/yi4,Y
揖,yi1/ji2,Y
铱,yi1,Y
依,yi1/yi3,Y
伊,yi1,Y
衣,yi1/yi4,Y
颐,yi2,Y
夷,yi2,Y
遗,yi2/wei4,Y
移,yi2/chi3/yi4,Y
仪,yi2,Y
胰,yi2,Y
疑,yi2/ning2,Y
沂,yi2/yin2,Y
宜,yi2,Y
姨,yi2,Y
彝,yi2,Y
椅,yi3/yi1,Y
蚁,yi3,Y
倚,yi3/ji1/yi1,Y
已,yi3/si4,Y
乙,yi3/yi4/jue2,Y
矣,yi3/xian2,Y
以,yi3/si4,Y
艺,yi4,Y
抑,yi4,Y
易,yi4,Y
邑,yi4/e4,Y
屹,yi4/ge1,Y
亿,yi4,Y
役,yi4,Y
臆,yi4/yi3,Y
逸,yi4,Y
肄,yi4/si4,Y
疫,yi4,Y
亦,yi4,Y
裔,yi4,Y
意,yi4/yi1,Y
毅,yi4,Y
忆,yi4,Y
义,yi4,Y
益,yi4,Y
溢,yi4,Y
诣,yi4,Y
议,yi4,Y
谊,yi4,Y
译,yi4,Y
异,yi4/yi2,Y
翼,yi4,Y
翌,yi4,Y
绎,yi4,Y
茵,yin1,Y
荫,yin1/yin4,Y
因,yin1,Y
殷,yin1/yin3/yan1,Y
音,yin1,Y
阴,yin1,Y
姻,yin1,Y
吟,yin2/yin3/jin4,Y
银,yin2,Y
淫,yin2/yan4/yao2,Y
寅,yin2,Y
饮,yin3/yin4,Y
尹,yin3/yun2,Y
引,yin3,Y
隐,yin3,Y
印,yin4/yi4,Y
英,ying1/yang1,Y
樱,ying1,Y
婴,ying1,Y
鹰,ying1,Y
应,ying1/ying4,Y
缨,ying1,Y
莹,ying2,Y
萤,ying2,Y
营,ying2,Y
荧,ying2,Y
蝇,ying2,Y
迎,ying2/ying4,Y
赢,ying2,Y
盈,ying2,Y
影,ying3,Y
颖,ying3,Y
硬,ying4/geng3,Y
映,ying4/yang3,Y
哟,yo1/yo,Y
拥,yong1,Y
佣,yong1/yong4,Y
臃,yong1,Y
痈,yong1,Y
庸,yong1/yong2,Y
雍,yong1,Y
踊,yong3,Y
蛹,yong3,Y
咏,yong3,Y
泳,yong3,Y
涌,yong3/chong1,Y
永,yong3,Y
恿,yong3/tong1,Y
勇,yong3,Y
用,yong4,Y
幽,you1,Y
优,you1/you2,Y
悠,you1,Y
忧,you1/you4,Y
尤,you2,Y
由,you2/yao1,Y
邮,you2,Y
铀,you2,Y
犹,you2/you4,Y
油,you2/you4,Y
游,you2/liu2,Y
酉,you3,Y
有,you3/you4/wei3,Y
友,you3,Y
右,you4,Y
佑,you4,Y
釉,you4,Y
诱,you4,Y
又,you4,Y
幼,you4/yao4,Y
迂,yu1,Y
淤,yu1,Y
于,yu2/wei2/yu1/xu1,Y
盂,yu2,Y
榆,yu2,Y
虞,yu2,Y
愚,yu2,Y
舆,yu2,Y
余,yu2/tu2/xu2/yu4,Y
俞,yu2/shu4,Y
逾,yu2/dou4,Y
鱼,yu2,Y
愉,yu2/tou1/yu3,Y
渝,yu2/yu1,Y
渔,yu2,Y
隅,yu2,Y
予,yu3/yu2/zhu4,Y
娱,yu2,Y
雨,yu3/yu4,Y
与,yu3/yu2/yu4,Y
屿,yu3,Y
禹,yu3,Y
宇,yu3,Y
语,yu3/yu4,Y
羽,yu3/hu4,Y
玉,yu4,Y
域,yu4,Y
芋,yu4/yu2/xu1/yu3,Y
郁,yu4,Y
吁,xu1/yu4/yu1,X
遇,yu4/yong2/ou3,Y
喻,yu4/yu2,Y
峪,yu4,Y
御,yu4/ya4,Y
愈,yu4,Y
欲,yu4,Y
狱,yu4,Y
育,yu4/zhou4/yo1,Y
誉,yu4,Y
浴,yu4,Y
寓,yu4,Y
裕,yu4,Y
预,yu4,Y
豫,yu4/xie4/shu1,Y
驭,yu4,Y
鸳,yuan1,Y
渊,yuan1,Y
冤,yuan1,Y
元,yuan2,Y
垣,yuan2,Y
袁,yuan2,Y
原,yuan2,Y
援,yuan2/huan4,Y
辕,yuan2,Y
园,yuan2/wan2,Y
员,yuan2/yun2/yun4,Y
圆,yuan2,Y
猿,yuan2,Y
源,yuan2,Y
缘,yuan2,Y
远,yuan3,Y
苑,yuan4/yuan1/yu4/yun4,Y
愿,yuan4,Y
怨,yuan4/yun4,Y
院,yuan4,Y
曰,yue1,Y
约,yue1/yao1,Y
越,yue4/huo2,Y
跃,yue4,Y
钥,yao4/yue4,Y
岳,yue4,Y
粤,yue4,Y
月,yue4/ru4,Y
悦,yue4,Y
阅,yue4,Y
耘,yun2,Y
云,yun2,Y
郧,yun2,Y
匀,yun2/jun1/yun4,Y
陨,yun3,Y
允,yun3/yuan2,Y
运,yun4/yun3,Y
蕴,yun4,Y
酝,yun4,Y
晕,yun1/yun4,Y
韵,yun4,Y
孕,yun4,Y
匝,za1,Z
砸,za2,Z
杂,za2/duo3,Z
栽,zai1/zai4,Z
哉,zai1,Z
灾,zai1,Z
宰,zai3,Z
载,zai4/zai3,Z
再,zai4,Z
在,zai4,Z
咱,zan2/za2/za3/zan,Z
攒,zan3/cuan2,Z
暂,zan4,Z
赞,zan4,Z
赃,zang1,Z
脏,zang4/zang1,Z
葬,zang4,Z
遭,zao1,Z
糟,zao1,Z
凿,zao2/zuo4,Z
藻,zao3,Z
枣,zao3,Z
早,zao3,Z
澡,zao3/cao1,Z
蚤,zao3/zhao3,Z
躁,zao4,Z
噪,zao4,Z
造,zao4/cao4/cao1,Z
皂,zao4,Z
灶,zao4,Z
燥,zao4/sao4,Z
责,ze2,Z
择,ze2/zhai2,Z
则,ze2,Z
泽,ze2,Z
贼,zei2,Z
怎,zen3,Z
增,zeng1/zeng4/ceng2,Z
憎,zeng1,Z
曾,ceng2/zeng1,C
赠,zeng4,Z
扎,zha1/zha2/zha3/za1,Z
喳,zha1/zha/cha1,Z
渣,zha1,Z
札,zha2/ya4,Z
轧,ya4/ga2/zha2,Y
铡,zha2,Z
闸,zha2,Z
眨,zha3,Z
栅,zha4/shan1/ce4,Z
榨,zha4,Z
咋,za3/ze2/zha4/zha1,Z
乍,zha4/zuo4,Z
炸,zha4/zha2,Z
诈,zha4,Z
摘,zhai1,Z
斋,zhai1,Z
宅,zhai2/che4/du4,Z
窄,zhai3,Z
债,zhai4,Z
寨,zhai4/se4/qian1,Z
瞻,zhan1,Z
毡,zhan1,Z
詹,zhan1/dan4,Z
粘,zhan1/nian2,Z
沾,zhan1/tian1/dian4/chan1,Z
盏,zhan3,Z
斩,zhan3,Z
辗,nian3/zhan3,N
崭,zhan3,Z
展,zhan3,Z
蘸,zhan4,Z
栈,zhan4,Z
占,zhan4/zhan1/tie1,Z
战,zhan4,Z
站,zhan4/zhan1,Z
湛,zhan4/chen2/dan1/tan2/jin4/yin3/chen3/yin2/shen4,Z
绽,zhan4,Z
樟,zhang1,Z
章,zhang1/zhang4,Z
彰,zhang1,Z
漳,zhang1,Z
张,zhang1,Z
掌,zhang3,Z
涨,zhang3/zhang4,Z
杖,zhang4,Z
丈,zhang4,Z
帐,zhang4,Z
账,zhang4,Z
仗,zhang4,Z
胀,zhang4,Z
瘴,zhang4,Z
障,zhang4/zhang1,Z
招,zhao1/qiao2/shao2,Z
昭,zhao1/zhao4,Z
找,zhao3/hua2,Z
沼,zhao3,Z
赵,zhao4,Z
照,zhao4,Z
罩,zhao4,Z
兆,zhao4,Z
肇,zhao4,Z
召,zhao4/shao4,Z
遮,zhe1,Z
折,zhe2/she2/ti2/zhe1,Z
哲,zhe2,Z
蛰,zhe2,Z
辙,zhe2,Z
者,zhe3,Z
锗,zhe3,Z
蔗,zhe4,Z
这,zhe4/zhei4,Z
浙,zhe4,Z
珍,zhen1,Z
斟,zhen1,Z
真,zhen1,Z
甄,zhen1/zhen4/juan4,Z
砧,zhen1,Z
臻,zhen1,Z
贞,zhen1,Z
针,zhen1,Z
侦,zhen1,Z
枕,zhen3/chen2,Z
疹,zhen3/chen4,Z
诊,zhen3,Z
震,zhen4/shen1,Z
振,zhen4/zhen1/zhen3,Z
镇,zhen4,Z
阵,zhen4,Z
蒸,zheng1,Z
挣,zheng1/zheng4,Z
睁,zheng1,Z
征,zheng1,Z
狰,zheng1,Z
争,zheng1,Z
怔,zheng1/zheng4,Z
整,zheng3,Z
拯,zheng3,Z
正,zheng4/zheng1,Z
政,zheng4/zheng1,Z
帧,zheng4,Z
症,zheng4/zheng1,Z
郑,zheng4,Z
证,zheng4,Z
芝,zhi1,Z
枝,zhi1/qi2,Z
支,zhi1/zhi4/qi2,Z
吱,zhi1/zi1/qi4,Z
蜘,zhi1,Z
知,zhi1/zhi4,Z
肢,zhi1/shi4,Z
脂,zhi1/zhi3,Z
汁,zhi1/xie2/shi2,Z
之,zhi1/zhu4/zhi4,Z
织,zhi1,Z
职,zhi2,Z
直,zhi2,Z
植,zhi2,Z
殖,zhi2/shi4/shi,Z
执,zhi2,Z
值,zhi2,Z
侄,zhi2,Z
址,zhi3,Z
指,zhi3/zhi1/zhi2,Z
止,zhi3,Z
趾,zhi3,Z
只,zhi3/zhi1,Z
旨,zhi3,Z
纸,zhi3,Z
志,zhi4,Z
挚,zhi4,Z
掷,zhi4/zhi1,Z
至,zhi4/die2,Z
致,zhi4/zhui4,Z
置,zhi4,Z
帜,zhi4,Z
峙,zhi4/shi4,Z
制,zhi4,Z
智,zhi4/zhi1,Z
秩,zhi4,Z
稚,zhi4,Z
质,zhi4,Z
炙,zhi4,Z
痔,zhi4,Z
滞,zhi4,Z
治,zhi4/chi2,Z
窒,zhi4/die2,Z
中,zhong1/zhong4,Z
盅,zhong1/chong1,Z
忠,zhong1,Z
钟,zhong1,Z
衷,zhong1/zhong4,Z
终,zhong1,Z
种,zhong3/chong2/zhong4,Z
肿,zhong3,Z
重,zhong4/chong2/tong2,Z
仲,zhong4,Z
众,zhong4/yin2,Z
舟,zhou1,Z
周,zhou1,Z
州,zhou1,Z
洲,zhou1,Z
诌,zhou1,Z
粥,zhou1/yu4,Z
轴,zhou2/zhou4,Z
肘,zhou3,Z
帚,zhou3,Z
咒,zhou4,Z
皱,zhou4,Z
宙,zhou4,Z
昼,zhou4,Z
骤,zhou4,Z
珠,zhu1,Z
株,zhu1,Z
蛛,zhu1,Z
朱,zhu1/shu1,Z
猪,zhu1,Z
诸,zhu1,Z
诛,zhu1,Z
逐,zhu2/di2/zhou4/tun2,Z
竹,zhu2,Z
烛,zhu2/chong2,Z
煮,zhu3,Z
拄,zhu3,Z
瞩,zhu3,Z
嘱,zhu3,Z
主,zhu3/zhu4,Z
著,zhe/zhu4/chu2/zhuo2/zhao1/zhao2,Z
柱,zhu4/zhu3,Z
助,zhu4/chu2,Z
蛀,zhu4,Z
贮,zhu4,Z
铸,zhu4,Z
筑,zhu4/zhu2,Z
住,zhu4,Z
注,zhu4/zhou4,Z
