2350	丧	sang4/sang1
2351	搔	sao1/sao4
2352	骚	sao1
2353	扫	sao3/sao4
2354	嫂	sao3
2355	瑟	se4
2356	色	se4/shai3
2357	涩	se4
2358	森	sen1
2359	僧	seng1/ceng2
2360	莎	sha1/suo1/sui1
2361	砂	sha1
2362	杀	sha1
2363	刹	sha1/cha4
2364	沙	sha1/sha4/suo1
2365	纱	sha1
2366	傻	sha3
2367	啥	sha4
2368	煞	sha1/sha4
2369	筛	shai1
2370	晒	shai4
2371	珊	shan1
2372	苫	shan1/shan4/tian1/chan1
2373	杉	shan1/sha1
2374	山	shan1
2375	删	shan1
2376	煽	shan1
2377	衫	shan1
2378	闪	shan3
2379	陕	shan3
2380	擅	shan4
2381	赡	shan4
2382	膳	shan4
2383	善	shan4
2384	汕	shan4/shuan4
2385	扇	shan4/shan1
2386	缮	shan4
2387	墒	shang1
2388	伤	shang1
2389	商	shang1
2390	赏	shang3
2391	晌	shang3
2392	上	shang4/shang3
2393	尚	shang4/chang2
2394	裳	shang/chang2
2395	梢	shao1/shao4/xiao1/sao4
2396	捎	shao1/shao3/xiao1/qiao4/shao4
2397	稍	shao1/shao4
2398	烧	shao1
2399	芍	shao2/xiao4/que4/di4
2400	勺	shao2/shuo4/zhuo2/di4
2401	韶	shao2
2402	少	shao3/shao4
2403	哨	shao4/sao1/xiao1/xiao4/sao4
2404	邵	shao4
2405	绍	shao4
2406	奢	she1
2407	赊	she1
2408	蛇	she2/yi2/tuo2/chi2
2409	舌	she2/gua1
2410	舍	she3/she4/shi4
2411	赦	she4/ce4
2412	摄	she4
2413	射	she4/ye4/yi4
2414	慑	she4
2415	涉	she4/die2
2416	社	she4
2417	设	she4
2418	砷	shen1
2419	申	shen1
2420	呻	shen1
2421	伸	shen1
2422	身	shen1/juan1
2423	深	shen1
2424	娠	shen1
2425	绅	shen1
2426	神	shen2/shen1
2427	沈	shen3/chen2/tan2
2428	审	shen3
2429	婶	shen3
2430	甚	shen2/shen4
2431	肾	shen4
2432	慎	shen4/zhen4
2433	渗	shen4
2434	声	sheng1/qing4
2435	生	sheng1
2436	甥	sheng1
2437	牲	sheng1
2438	升	sheng1
2439	绳	sheng2
2440	省	sheng3/xing3/xian3
2441	盛	sheng4/cheng2
2442	剩	sheng4
2443	胜	sheng4/xing1/qing4/sheng1
2444	圣	sheng4/ku1
2445	师	shi1
2446	失	shi1/yi4
2447	狮	shi1
2448	施	shi1/yi4/shi3
2449	湿	shi1
2450	诗	shi1
2451	尸	shi1
2452	虱	shi1
2453	十	shi2
2454	石	shi2/dan4
2455	拾	shi2/she4/jie4
2456	时	shi2
2457	什	shen2/shi2
2458	食	shi2/si4/yi4
2459	蚀	shi2
2460	实	shi2
2461	识	shi4/shi2/zhi4
2462	史	shi3
2463	矢	shi3
2464	使	shi3
2465	屎	shi3/xi1
2466	驶	shi3
2467	始	shi3
2468	式	shi4/te4
2469	示	shi4/qi2/zhi4/shi2
2470	士	shi4
2471	世	shi4
2472	柿	shi4
2473	事	shi4/zi4
2474	拭	shi4
2475	誓	shi4
2476	逝	shi4
2477	势	shi4
2478	是	shi4/ti2
2479	嗜	shi4
2480	噬	shi4
2481	适	shi4/kuo4
2482	仕	shi4
2483	侍	shi4
2484	释	shi4
2485	饰	shi4
2486	氏	shi4/zhi1/jing1
2487	市	shi4/fu2
2488	恃	shi4/zhi4
2489	室	shi4
2490	视	shi4
2491	试	shi4
2492	收	shou1
2493	手	shou3
2494	首	shou3
2495	守	shou3/shou4
2496	寿	shou4
2497	授	shou4
2498	售	shou4/shu2
2499	受	shou4/dao4
2500	瘦	shou4
2501	兽	shou4
2502	蔬	shu1/shu3
2503	枢	shu1
2504	梳	shu1
2505	殊	shu1
2506	抒	shu1
2507	输	shu1
2508	叔	shu1
2509	舒	shu1/yu4
2510	淑	shu1/chu4
2511	疏	shu1
2512	书	shu1
2513	赎	shu2
2514	孰	shu2
2515	熟	shu2/shou2
2516	薯	shu3
2517	暑	shu3
2518	曙	shu3
2519	署	shu3
2520	蜀	shu3
2521	黍	shu3
2522	鼠	shu3
2523	属	shu3/zhu3
2524	术	shu4/shu2/zhu2
2525	述	shu4
2526	树	shu4
2527	束	shu4
2528	戍	shu4
2529	竖	shu4
2530	墅	shu4/ye3
2531	庶	shu4/zhu4/zhe1
2532	数	shu4/shu3/shuo4
2533	漱	shu4
2534	恕	shu4
2535	刷	shua1/shua4
2536	耍	shua3
2537	摔	shuai1
2538	衰	shuai1/suo1/cui1
2539	甩	shuai3
2540	帅	shuai4
2541	栓	shuan1/shuan4/quan2
2542	拴	shuan1/quan2
2543	霜	shuang1
2544	双	shuang1
2545	爽	shuang3/shuang1
2546	谁	shei2/shui2
2547	水	shui3
2548	睡	shui4
2549	税	shui4/tuo1/tui4/tuan4
2550	吮	shun3
2551	瞬	shun4
2552	顺	shun4
2553	舜	shun4
2554	说	shuo1/shui4/yue4
2555	硕	shuo4
2556	朔	shuo4
2557	烁	shuo4
2558	斯	si1/shi3
2559	撕	si1/xi1
2560	嘶	si1
2561	思	si1/sai1
2562	私	si1
2563	司	si1/ci2/si4
2564	丝	si1
2565	死	si3
2566	肆	si4/ti4
2567	寺	si4/shi4
2568	嗣	si4
2569	四	si4
2570	伺	ci4/si4
2571	似	shi4/si4
2572	饲	si4
2573	巳	si4/yi3
2574	松	song1
2575	耸	song3
2576	怂	song3
2577	颂	song4
2578	送	song4
2579	宋	song4
2580	讼	song4
2581	诵	song4
2582	搜	sou1/xiao1/sou4/shao3
2583	艘	sou1
2584	擞	sou3/sou4
2585	嗽	sou4/shuo4/shu4
2586	苏	su1
2587	酥	su1
2588	俗	su2
2589	素	su4
2590	速	su4
2591	粟	su4
2592	僳	su4
2593	塑	su4
2594	溯	su4/shuo4
2595	宿	su4/xiu4/xiu3/qi1
2596	诉	su4
2597	肃	su4
2598	酸	suan1
2599	蒜	suan4
2600	算	suan4
2601	虽	sui1
2602	隋	sui2/duo4/tuo3/tuo1
2603	随	sui2
2604	绥	sui2
2605	髓	sui3
2606	碎	sui4
2607	岁	sui4
2608	穗	sui4/dian4
2609	遂	sui4/sui2
2610	隧	sui4/zhui4
2611	祟	sui4
2612	孙	sun1
2613	损	sun3
2614	笋	sun3
2615	蓑	suo1/sui1
2616	梭	suo1/xun4
2617	唆	suo1/shua4
2618	缩	suo1/su4
2619	琐	suo3
2620	索	suo3
2621	锁	suo3
2622	所	suo3
2623	塌	ta1/da1
2624	他	ta1/tuo2
2625	它	ta1/tuo2/yi2
2626	她	ta1/jie3/chi2
2627	塔	ta3/da1/da
2628	獭	ta3
2629	挞	ta4
2630	蹋	ta4
2631	踏	ta4/ta1
2632	胎	tai1
2633	苔	tai2/tai1
2634	抬	tai2/chi1
2635	台	tai2/yi2/si4/tai1
2636	泰	tai4
2637	酞	tai4
2638	太	tai4/ta1
2639	态	tai4
2640	汰	tai4
2641	坍	tan1
2642	摊	tan1
2643	贪	tan1
2644	瘫	tan1
2645	滩	tan1
2646	坛	tan2
2647	檀	tan2/shan4
2648	痰	tan2
2649	潭	tan2/xun2/yin3/dan4
2650	谭	tan2
2651	谈	tan2
2652	坦	tan3
2653	毯	tan3
2654	袒	tan3/zhan4
2655	碳	tan4
2656	探	tan4/xian2
2657	叹	tan4/yi3/you4
2658	炭	tan4
2659	汤	tang1/shang1
2660	塘	tang2
2661	搪	tang2
2662	堂	tang2
2663	棠	tang2
2664	膛	tang2/tang1
2665	唐	tang2
2666	糖	tang2
2667	倘	tang3/chang2
2668	躺	tang3/tang4
2669	淌	tang3/chang4/chang3
2670	趟	tang4/zheng1/zheng4/cheng2/tang1
2671	烫	tang4
2672	掏	tao1/tao2
2673	涛	tao1
2674	滔	tao1
2675	绦	tao1
2676	萄	tao2
2677	桃	tao2/tiao1/zhao4
2678	逃	tao2
2679	淘	tao2
2680	陶	tao2/yao2/dao4
2681	讨	tao3
2682	套	tao4/tao3
2683	特	te4
2684	藤	teng2
2685	腾	teng2
2686	疼	teng2
2687	誊	teng2
2688	梯	ti1/ti2
2689	剔	ti1/ti4
2690	踢	ti1/die2
2691	锑	ti1
2692	提	ti2/chi2/shi2/di3/di1
2693	题	ti2
2694	蹄	ti2/di4
2695	啼	ti2
2696	体	ti3/ben4/cui4/ti1
2697	替	ti4
2698	嚏	ti4
2699	惕	ti4
2700	涕	ti4
2701	剃	ti4
2702	屉	ti4
2703	天	tian1
2704	添	tian1/tian4
2705	填	tian2/tian3/chen2/zhen4
2706	田	tian2
2707	甜	tian2
2708	恬	tian2
2709	舔	tian3/tan1
2710	腆	tian3
2711	挑	tiao1/tiao3/tao2/diao4/tiao2/tiao
2712	条	tiao2
2713	迢	tiao2
2714	眺	tiao4
2715	跳	tiao4/diao4/tao2
2716	贴	tie1
2717	铁	tie3
2718	帖	tie1/tie4/tie3
2719	厅	ting1
2720	听	ting1/yin3/yi2
2721	烃	ting1
2722	汀	ting1/ting4/ding4
2723	廷	ting2
2724	停	ting2
2725	亭	ting2
2726	庭	ting2
2727	挺	ting3/ting2
2728	艇	ting3
2729	通	tong1/tong4
2730	桐	tong2/tong1/dong4
2731	酮	tong2/dong4/chong2
2732	瞳	tong2
2733	同	tong2/tong4
2734	铜	tong2
2735	彤	tong2
2736	童	tong2/zhong1
2737	桶	tong3
2738	捅	tong3
2739	筒	tong3/dong4/tong2
2740	统	tong3
2741	痛	tong4
2742	偷	tou1
2743	投	tou2/dou4
2744	头	tou2/tou
2745	透	tou4/shu1
2746	凸	tu1
2747	秃	tu1
2748	突	tu1
2749	图	tu2
2750	徒	tu2
2751	途	tu2
2752	涂	tu2/chu2/ye2
2753	屠	tu2
2754	土	tu3/du4/cha3/tu2
2755	吐	tu3/tu4
2756	兔	tu4/tu2/chan1
2757	湍	tuan1/zhuan1
2758	团	tuan2/qiu2
2759	推	tui1
2760	颓	tui2
2761	腿	tui3
2762	蜕	tui4/yue4
2763	褪	tui4/tun4
2764	退	tui4
2765	吞	tun1/tian1
2766	屯	tun2/zhun1
2767	臀	tun2
2768	拖	tuo1/chi3
2769	托	tuo1
2770	脱	tuo1/tui4
2771	鸵	tuo2
2772	陀	tuo2/duo4
2773	驮	tuo2/duo4
2774	驼	tuo2
2775	椭	tuo3
2776	妥	tuo3
2777	拓	ta4/zhi2/tuo4
2778	唾	tuo4
2779	挖	wa1
2780	哇	wa/wa1/gui1/hua2/wa2
2781	蛙	wa1/jue2
2782	洼	wa1/gui1
2783	娃	wa2/wa1/gui4
2784	瓦	wa3/wa4
2785	袜	wa4/mo4
2786	歪	wai1/wai3
2787	外	wai4
2788	豌	wan1
2789	弯	wan1
2790	湾	wan1
2791	玩	wan2
2792	顽	wan2
2793	丸	wan2
2794	烷	wan2
2795	完	wan2/kuan1
2796	碗	wan3
2797	挽	wan3
2798	晚	wan3
2799	皖	wan3/huan4
2800	惋	wan3/li4
2801	宛	wan3/yuan1/yun3/yu4
2802	婉	wan3
2803	万	wan4/mo4
2804	腕	wan4
2805	汪	wang1/wang3/hong2
2806	王	wang2/wang4/yu4
2807	亡	wang2/wu2
2808	枉	wang3/kuang2
2809	网	wang3
2810	往	wang3/wang4
2811	旺	wang4
2812	望	wang4
2813	忘	wang4/wang2
2814	妄	wang4/wang2
2815	威	wei1
2816	巍	wei1
2817	微	wei1
2818	危	wei1
2819	韦	wei2
2820	违	wei2
2821	桅	wei2/gui3
2822	围	wei2
2823	唯	wei2/wei3
2824	惟	wei2/wei3
2825	为	wei4/wei2
2826	潍	wei2
2827	维	wei2
2828	苇	wei3
2829	萎	wei1/wei4/wei3
2830	委	wei3/wei1/wei4
2831	伟	wei3
2832	伪	wei3
2833	尾	wei3/yi3
2834	纬	wei3
2835	未	wei4
2836	蔚	wei4/yu4
2837	味	wei4/mei4
2838	畏	wei4/wei1/wei3
2839	胃	wei4
2840	喂	wei4
2841	魏	wei4/wei2/wei1
2842	位	wei4/li4
2843	渭	wei4
2844	谓	wei4
2845	尉	wei4/yu4/yun4
2846	慰	wei4
2847	卫	wei4
2848	瘟	wen1/wo4/yun1
2849	温	wen1/yun4
2850	蚊	wen2
2851	文	wen2
2852	闻	wen2
2853	纹	wen2/wen4
2854	吻	wen3
2855	稳	wen3
2856	紊	wen3/wen4
2857	问	wen4
2858	嗡	weng1/weng3
2859	翁	weng1/weng3
2860	瓮	weng4
2861	挝	wo1/zhua1
2862	蜗	wo1
2863	涡	wo1/guo1
2864	窝	wo1
2865	我	wo3
2866	斡	wo4/guan3
2867	卧	wo4
2868	握	wo4/ou4
2869	沃	wo4
2870	巫	wu1
2871	呜	wu1
2872	钨	wu1
2873	乌	wu1/wu4
2874	污	wu1
2875	诬	wu1
2876	屋	wu1
2877	无	wu2/mo2
2878	芜	wu2
2879	梧	wu2/wu4/yu3
2880	吾	wu2/yu2/ya2
2881	吴	wu2/tun1
2882	毋	wu2/mou2
2883	武	wu3
2884	五	wu3
2885	捂	wu3/wu2
2886	午	wu3
2887	舞	wu3
2888	伍	wu3
2889	侮	wu3
2890	坞	wu4
2891	戊	wu4
2892	雾	wu4
2893	晤	wu4
2894	物	wu4
2895	勿	wu4/mo4
2896	务	wu4
2897	悟	wu4
2898	误	wu4
2899	昔	xi1/cuo4
2900	熙	xi1/yi2
2901	析	xi1/si1
2902	西	xi1
2903	硒	xi1
2904	矽	xi4/xi1
2905	晰	xi1
2906	嘻	xi1
2907	吸	xi1
2908	锡	xi1
2909	牺	xi1
2910	稀	xi1
2911	息	xi1
2912	希	xi1
2913	悉	xi1
2914	膝	xi1
2915	夕	xi1/yi4
2916	惜	xi1
2917	熄	xi1
2918	烯	xi1
2919	溪	xi1/qi1
2920	汐	xi1
2921	犀	xi1
2922	檄	xi2
2923	袭	xi2
2924	席	xi2
2925	习	xi2
2926	媳	xi2
2927	喜	xi3/xi1/chi4
2928	铣	xi3/xian3
2929	洗	xi3/xian3
2930	系	xi4/ji4
2931	隙	xi4
2932	戏	xi4/hu1
2933	细	xi4
2934	瞎	xia1
2935	虾	xia1/ha2
2936	匣	xia2
2937	霞	xia2
2938	辖	xia2
2939	暇	xia2/xia4/jia3
2940	峡	xia2
2941	侠	xia2
2942	狭	xia2
2943	下	xia4
2944	厦	sha4/xia4
2945	夏	xia4/jia3
2946	吓	xia4/ha4/he4
2947	掀	xian1/hen2
2948	锨	xian1
2949	先	xian1
2950	仙	xian1/xian3
2951	鲜	xian1/xian3
2952	纤	xian1/qian4
2953	咸	xian2/jian3/jian1
2954	贤	xian2
2955	衔	xian2
2956	舷	xian2
2957	闲	xian2
2958	涎	xian2/yan4/dian4
2959	弦	xian2
2960	嫌	xian2
2961	显	xian3
2962	险	xian3
2963	现	xian4
2964	献	xian4
2965	县	xian4
2966	腺	xian4
2967	馅	xian4
2968	羡	xian4/yan2/yi2
2969	宪	xian4/xiong4
2970	陷	xian4
2971	限	xian4/wen3
2972	线	xian4
2973	相	xiang1/xiang4
2974	厢	xiang1
2975	镶	xiang1
2976	香	xiang1
2977	箱	xiang1
2978	襄	xiang1
2979	湘	xiang1
2980	乡	xiang1
2981	翔	xiang2
2982	祥	xiang2
2983	详	xiang2
2984	想	xiang3
2985	响	xiang3
2986	享	xiang3
2987	项	xiang4
2988	巷	xiang4/hang4
2989	橡	xiang4
2990	像	xiang4
2991	向	xiang4
2992	象	xiang4
2993	萧	xiao1
2994	硝	xiao1/qiao4
2995	霄	xiao1/xiao4
2996	削	xue1/qiao4/xiao1/shao4
2997	哮	xiao1/xiao4/xue1
2998	嚣	xiao1/ao2
2999	销	xiao1
3000	消	xiao1
3001	宵	xiao1
3002	淆	xiao2
3003	晓	xiao3
3004	小	xiao3
3005	孝	xiao4
3006	校	xiao4/jiao4/jiao3/qiao1
3007	肖	xiao4/xiao1
3008	啸	xiao4
3009	笑	xiao4
3010	效	xiao4
3011	楔	xie1
3012	些	xie1/suo4/suo1
3013	歇	xie1/ya4
3014	蝎	xie1/he2
3015	鞋	xie2/wa1
3016	协	xie2
3017	挟	xie2/jia1
3018	携	xie2
3019	邪	xie2/ya2/ye2/xu2/she2
3020	斜	xie2/xia2/cha2/ye2
3021	胁	xie2
3022	谐	xie2
3023	写	xie3/xie4
3024	械	xie4
3025	卸	xie4
3026	蟹	xie4
3027	懈	xie4
3028	泄	xie4/yi4
3029	泻	xie4
3030	谢	xie4
3031	屑	xie4
3032	薪	xin1
3033	芯	xin1/xin4
3034	锌	xin1
3035	欣	xin1
3036	辛	xin1
3037	新	xin1
3038	忻	xin1
3039	心	xin1
3040	信	xin4/shen1
3041	衅	xin4
3042	星	xing1
3043	腥	xing1
3044	猩	xing1
3045	惺	xing1
3046	兴	xing4/xing1
3047	刑	xing2
3048	型	xing2
3049	形	xing2
3050	邢	xing2/geng3
3051	行	xing2/hang2/xing4/hang4/heng2
3052	醒	xing3/cheng2/jing1
3053	幸	xing4/nie4
3054	杏	xing4
3055	性	xing4
3056	姓	xing4/sheng1
3057	兄	xiong1/kuang4
3058	凶	xiong1
3059	胸	xiong1
3060	匈	xiong1
3061	汹	xiong1
3062	雄	xiong2
3063	熊	xiong2
3064	休	xiu1/xu4
3065	修	xiu1
3066	羞	xiu1
3067	朽	xiu3
3068	嗅	xiu4/xu4
3069	锈	xiu4
3070	秀	xiu4
3071	袖	xiu4
3072	绣	xiu4
3073	墟	xu1
3074	戌	xu1/qu
3075	需	xu1/nuo4/ru2/ruan3
3076	虚	xu1
3077	嘘	xu1/shi1
3078	须	xu1
3079	徐	xu2
3080	许	xu3/hao4
3081	蓄	xu4
3082	酗	xu4
3083	叙	xu4
3084	旭	xu4
3085	序	xu4
3086	畜	chu4/xu4
3087	恤	xu4
3088	絮	xu4/chu4/nv4/na4
3089	婿	xu4
3090	绪	xu4
3091	续	xu4
3092	轩	xuan1
3093	喧	xuan1/xuan3
3094	宣	xuan1
3095	悬	xuan2
3096	旋	xuan2/xuan4
3097	玄	xuan2/xuan4
3098	选	xuan3
3099	癣	xuan3
3100	眩	xuan4/huan4/juan4
3101	绚	xuan4
3102	靴	xue1
3103	薛	xue1
3104	学	xue2
3105	穴	xue2/jue2
3106	雪	xue3
3107	血	xue4/xie3
3108	勋	xun1
3109	熏	xun1/xun4
3110	循	xun2
3111	旬	xun2/jun1
3112	询	xun2
3113	寻	xun2/xin2
3114	驯	xun2
3115	巡	xun2/yan2/shun4
3116	殉	xun4
3117	汛	xun4
3118	训	xun4
3119	讯	xun4
3120	逊	xun4
3121	迅	xun4
3122	压	ya1/ya4
3123	押	ya1/xia2/jia3
3124	鸦	ya1
3125	鸭	ya1
3126	呀	ya/xia1/ya1
3127	丫	ya1
3128	芽	ya2
3129	牙	ya2/ya4
3130	蚜	ya2
3131	崖	ya2
3132	衙	ya2/yu2/yu4
3133	涯	ya2
3134	雅	ya3/ya1/ya2
3135	哑	ya3/ya1
3136	亚	ya4
3137	讶	ya4
3138	焉	yan1/yi2
3139	咽	yan4/yan1/ye4/yuan1
3140	阉	yan1
3141	烟	yan1/yin1
3142	淹	yan1/yan3
3143	盐	yan2
3144	严	yan2
3145	研	yan2/yan4/xing2
3146	蜒	yan2/yan4/dan4
3147	岩	yan2
3148	延	yan2
3149	言	yan2/yan4/yin2
3150	颜	yan2
3151	阎	yan2
3152	炎	yan2/yan4/tan2
3153	沿	yan2/yan3/yan4
3154	奄	yan3/yan1
3155	掩	yan3/yan4
3156	眼	yan3/wen3
3157	衍	yan3/yan2
3158	演	yan3/yan4
3159	艳	yan4
3160	堰	yan4
3161	燕	yan4/yan1
3162	厌	yan4
3163	砚	yan4
3164	雁	yan4
3165	唁	yan4
3166	彦	yan4/pan2
3167	焰	yan4
3168	宴	yan4
3169	谚	yan4
3170	验	yan4
3171	殃	yang1
3172	央	yang1/ying1
3173	鸯	yang1
3174	秧	yang1
3175	杨	yang2
3176	扬	yang2
3177	佯	yang2
3178	疡	yang2
3179	羊	yang2
3180	洋	yang2/xiang2/yang3
3181	阳	yang2
3182	氧	yang3
3183	仰	yang3/ang2
3184	痒	yang3/yang2
3185	养	yang3
3186	样	yang4/yang2
3187	漾	yang4
3188	邀	yao1
3189	腰	yao1
3190	妖	yao1/jiao3
3191	瑶	yao2
3192	摇	yao2
3193	尧	yao2
3194	遥	yao2
3195	窑	yao2
3196	谣	yao2
3197	姚	yao2/tiao4/tao2/yao4
3198	咬	yao3/jiao1/yao1/jiao3
3199	舀	yao3
3200	药	yao4
3201	要	yao4/yao1/yao3
3202	耀	yao4
3203	椰	ye1
3204	噎	ye1/yi4/sha4
3205	耶	ye2/xie2/ye1
3206	爷	ye2
3207	野	ye3/shu4
3208	冶	ye3
3209	也	ye3/yi2
3210	页	ye4
3211	掖	ye1/ye4
3212	业	ye4
3213	叶	ye4/xie2
3214	曳	ye4
3215	腋	ye4
3216	夜	ye4
3217	液	ye4/shi4
3218	一	yi1/yi2/yi4
3219	壹	yi1/yin1
3220	医	yi1/yi4
3221	揖	yi1/ji2
3222	铱	yi1
3223	依	yi1/yi3
3224	伊	yi1
3225	衣	yi1/yi4
3226	颐	yi2
3227	夷	yi2
3228	遗	yi2/wei4
3229	移	yi2/chi3/yi4
3230	仪	yi2
3231	胰	yi2
3232	疑	yi2/ning2
3233	沂	yi2/yin2
3234	宜	yi2
3235	姨	yi2
3236	彝	yi2
3237	椅	yi3/yi1
3238	蚁	yi3
3239	倚	yi3/ji1/yi1
3240	已	yi3/si4
3241	乙	yi3/yi4/jue2
3242	矣	yi3/xian2
3243	以	yi3/si4
3244	艺	yi4
3245	抑	yi4
3246	易	yi4
3247	邑	yi4/e4
3248	屹	yi4/ge1
3249	亿	yi4
3250	役	yi4
3251	臆	yi4/yi3
3252	逸	yi4
3253	肄	yi4/si4
3254	疫	yi4
3255	亦	yi4
3256	裔	yi4
3257	意	yi4/yi1
3258	毅	yi4
3259	忆	yi4
3260	义	yi4
3261	益	yi4
3262	溢	yi4
3263	诣	yi4
3264	议	yi4
3265	谊	yi4
3266	译	yi4
3267	异	yi4/yi2
3268	翼	yi4
3269	翌	yi4
3270	绎	yi4
3271	茵	yin1
3272	荫	yin1/yin4
3273	因	yin1
3274	殷	yin1/yin3/yan1
3275	音	yin1
3276	阴	yin1
3277	姻	yin1
3278	吟	yin2/yin3/jin4
3279	银	yin2
3280	淫	yin2/yan4/yao2
3281	寅	yin2
3282	饮	yin3/yin4
3283	尹	yin3/yun2
3284	引	yin3
3285	隐	yin3
3286	印	yin4/yi4
3287	英	ying1/yang1
3288	樱	ying1
3289	婴	ying1
3290	鹰	ying1
3291	应	ying1/ying4
3292	缨	ying1
3293	莹	ying2
3294	萤	ying2
3295	营	ying2
3296	荧	ying2
3297	蝇	ying2
3298	迎	ying2/ying4
3299	赢	ying2
3300	盈	ying2
3301	影	ying3
3302	颖	ying3
3303	硬	ying4/geng3
3304	映	ying4/yang3
3305	哟	yo1/yo
3306	拥	yong1
3307	佣	yong1/yong4
3308	臃	yong1
3309	痈	yong1
3310	庸	yong1/yong2
3311	雍	yong1
3312	踊	yong3
3313	蛹	yong3
3314	咏	yong3
3315	泳	yong3
3316	涌	yong3/chong1
3317	永	yong3
3318	恿	yong3/tong1
3319	勇	yong3
3320	用	yong4
3321	幽	you1
3322	优	you1/you2
3323	悠	you1
3324	忧	you1/you4
3325	尤	you2
3326	由	you2/yao1
3327	邮	you2
3328	铀	you2
3329	犹	you2/you4
3330	油	you2/you4
3331	游	you2/liu2
3332	酉	you3
3333	有	you3/you4/wei3
3334	友	you3
3335	右	you4
3336	佑	you4
3337	釉	you4
3338	诱	you4
3339	又	you4
3340	幼	you4/yao4
3341	迂	yu1
3342	淤	yu1
3343	于	yu2/wei2/yu1/xu1
3344	盂	yu2
3345	榆	yu2
3346	虞	yu2
3347	愚	yu2
3348	舆	yu2
3349	余	yu2/tu2/xu2/yu4
3350	俞	yu2/shu4
3351	逾	yu2/dou4
3352	鱼	yu2
3353	愉	yu2/tou1/yu3
3354	渝	yu2/yu1
3355	渔	yu2
3356	隅	yu2
3357	予	yu3/yu2/zhu4
3358	娱	yu2
3359	雨	yu3/yu4
3360	与	yu3/yu2/yu4
3361	屿	yu3
3362	禹	yu3
3363	宇	yu3
3364	语	yu3/yu4
3365	羽	yu3/hu4
3366	玉	yu4
3367	域	yu4
3368	芋	yu4/yu2/xu1/yu3
3369	郁	yu4
3370	吁	xu1/yu4/yu1
3371	遇	yu4/yong2/ou3
3372	喻	yu4/yu2
3373	峪	yu4
3374	御	yu4/ya4
3375	愈	yu4
3376	欲	yu4
3377	狱	yu4
3378	育	yu4/zhou4/yo1
3379	誉	yu4
3380	浴	yu4
3381	寓	yu4
3382	裕	yu4
3383	预	yu4
3384	豫	yu4/xie4/shu1
3385	驭	yu4
3386	鸳	yuan1
3387	渊	yuan1
3388	冤	yuan1
3389	元	yuan2
3390	垣	yuan2
3391	袁	yuan2
3392	原	yuan2
3393	援	yuan2/huan4
3394	辕	yuan2
3395	园	yuan2/wan2
3396	员	yuan2/yun2/yun4
3397	圆	yuan2
3398	猿	yuan2
3399	源	yuan2
3400	缘	yuan2
3401	远	yuan3
3402	苑	yuan4/yuan1/yu4/yun4
3403	愿	yuan4
3404	怨	yuan4/yun4
3405	院	yuan4
3406	曰	yue1
3407	约	yue1/yao1
3408	越	yue4/huo2
3409	跃	yue4
3410	钥	yao4/yue4
3411	岳	yue4
3412	粤	yue4
3413	月	yue4/ru4
3414	悦	yue4
3415	阅	yue4
3416	耘	yun2
3417	云	yun2
3418	郧	yun2
3419	匀	yun2/jun1/yun4
3420	陨	yun3
3421	允	yun3/yuan2
3422	运	yun4/yun3
3423	蕴	yun4
3424	酝	yun4
3425	晕	yun1/yun4
3426	韵	yun4
3427	孕	yun4
3428	匝	za1
3429	砸	za2
3430	杂	za2/duo3
3431	栽	zai1/zai4
3432	哉	zai1
3433	灾	zai1
3434	宰	zai3
3435	载	zai4/zai3
3436	再	zai4
3437	在	zai4
3438	咱	zan2/za2/za3/zan
3439	攒	zan3/cuan2
3440	暂	zan4
3441	赞	zan4
3442	赃	zang1
3443	脏	zang4/zang1
3444	葬	zang4
3445	遭	zao1
3446	糟	zao1
3447	凿	zao2/zuo4
3448	藻	zao3
3449	枣	zao3
3450	早	zao3
3451	澡	zao3/cao1
3452	蚤	zao3/zhao3
3453	躁	zao4
3454	噪	zao4
3455	造	zao4/cao4/cao1
3456	皂	zao4
3457	灶	zao4
3458	燥	zao4/sao4
3459	责	ze2
3460	择	ze2/zhai2
3461	则	ze2
3462	泽	ze2
3463	贼	zei2
3464	怎	zen3
3465	增	zeng1/zeng4/ceng2
3466	憎	zeng1
3467	曾	ceng2/zeng1
3468	赠	zeng4
3469	扎	zha1/zha2/zha3/za1
3470	喳	zha1/zha/cha1
3471	渣	zha1
3472	札	zha2/ya4
3473	轧	ya4/ga2/zha2
3474	铡	zha2
3475	闸	zha2
3476	眨	zha3
3477	栅	zha4/shan1/ce4
3478	榨	zha4
3479	咋	za3/ze2/zha4/zha1
3480	乍	zha4/zuo4
3481	炸	zha4/zha2
3482	诈	zha4
3483	摘	zhai1
3484	斋	zhai1
3485	宅	zhai2/che4/du4
3486	窄	zhai3
3487	债	zhai4
3488	寨	zhai4/se4/qian1
3489	瞻	zhan1
3490	毡	zhan1
3491	詹	zhan1/dan4
3492	粘	zhan1/nian2
3493	沾	zhan1/tian1/dian4/chan1
3494	盏	zhan3
3495	斩	zhan3
3496	辗	nian3/zhan3
3497	崭	zhan3
3498	展	zhan3
3499	蘸	zhan4
3500	栈	zhan4
3501	占	zhan4/zhan1/tie1
3502	战	zhan4
3503	站	zhan4/zhan1
3504	湛	zhan4/chen2/dan1/tan2/jin4/yin3/chen3/yin2/shen4
3505	绽	zhan4
3506	樟	zhang1
3507	章	zhang1/zhang4
3508	彰	zhang1
3509	漳	zhang1
3510	张	zhang1
